20030414.5,2452744,2452743.994,0.2868,1361.2374,4.76E-01,6.80E-03,5.42E-02,4.80E-01,1353.2817,4.74E-01,6.80E-03,2.05E-01,5.16E-01,0
20030415.5,2452745,2452744.902,0.3489,1361.3067,4.77E-01,6.80E-03,5.85E-02,4.80E-01,1352.6671,4.73E-01,6.80E-03,2.44E-01,5.33E-01,0
20030416.5,2452746,2452745.998,0.3009,1361.2913,4.77E-01,6.80E-03,4.90E-02,4.79E-01,1351.8256,4.73E-01,6.80E-03,2.35E-01,5.28E-01,0
20030417.5,2452747,2452747.176,0.3778,1361.2481,4.76E-01,6.80E-03,4.78E-02,4.79E-01,1350.8944,4.73E-01,6.80E-03,3.00E-01,5.60E-01,0
20030418.5,2452748,2452747.988,0.286,1361.2678,4.76E-01,6.80E-03,4.96E-02,4.79E-01,1350.3015,4.73E-01,6.80E-03,2.15E-01,5.19E-01,0
20030419.5,2452749,2452749,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
20030420.5,2452750,2452750.28,0.1356,1361.3671,4.77E-01,6.80E-03,4.83E-02,4.79E-01,1348.6721,4.72E-01,6.80E-03,1.17E-01,4.86E-01,0
20030421.5,2452751,2452751.075,0.3032,1361.3679,4.77E-01,6.80E-03,5.87E-02,4.80E-01,1348.0759,4.72E-01,6.80E-03,2.44E-01,5.31E-01,0
20030422.5,2452752,2452752.047,0.2463,1361.338,4.77E-01,6.80E-03,6.36E-02,4.81E-01,1347.3191,4.72E-01,6.80E-03,2.19E-01,5.20E-01,0
20030423.5,2452753,2452753.111,0.2254,1361.1995,4.76E-01,6.80E-03,5.10E-02,4.79E-01,1346.3902,4.71E-01,6.80E-03,1.72E-01,5.02E-01,0
20030424.5,2452754,2452753.986,0.3526,1361.2487,4.76E-01,6.80E-03,5.48E-02,4.80E-01,1345.7923,4.71E-01,6.80E-03,2.63E-01,5.40E-01,0
20030425.5,2452755,2452754.99,0.2947,1361.1749,4.76E-01,6.80E-03,5.62E-02,4.80E-01,1344.9828,4.71E-01,6.80E-03,2.46E-01,5.31E-01,0
20030426.5,2452756,2452756.013,0.2956,1361.134,4.76E-01,6.80E-03,5.06E-02,4.79E-01,1344.1991,4.71E-01,6.80E-03,2.18E-01,5.18E-01,0
20030427.5,2452757,2452756.991,0.2921,1360.9364,4.76E-01,6.80E-03,8.40E-02,4.84E-01,1343.3014,4.70E-01,6.80E-03,2.80E-01,5.47E-01,0
20030428.5,2452758,2452758.007,0.2849,1360.7768,4.76E-01,6.80E-03,6.21E-02,4.80E-01,1342.4222,4.70E-01,6.80E-03,2.39E-01,5.27E-01,0
20030429.5,2452759,2452759.041,0.2738,1360.5986,4.76E-01,6.80E-03,9.36E-02,4.85E-01,1341.5218,4.70E-01,6.80E-03,2.74E-01,5.44E-01,0
20030430.5,2452760,2452759.995,0.3088,1360.2727,4.76E-01,6.80E-03,8.28E-02,4.83E-01,1340.5405,4.69E-01,6.80E-03,2.83E-01,5.48E-01,0
20030501.5,2452761,2452760.889,0.3192,1360.0752,4.76E-01,6.80E-03,7.00E-02,4.81E-01,1339.7359,4.69E-01,6.80E-03,2.68E-01,5.40E-01,0
20030502.5,2452762,2452762.021,0.2475,1360.2041,4.76E-01,6.80E-03,8.92E-02,4.84E-01,1339.1014,4.69E-01,6.80E-03,1.06E-01,4.81E-01,0
20030503.5,2452763,2452762.968,0.297,1360.4168,4.76E-01,6.80E-03,6.65E-02,4.81E-01,1338.6836,4.69E-01,6.80E-03,1.50E-01,4.92E-01,0
20030504.5,2452764,2452763.97,0.2878,1360.5768,4.76E-01,6.80E-03,7.48E-02,4.82E-01,1338.1864,4.68E-01,6.80E-03,1.42E-01,4.89E-01,0
20030505.5,2452765,2452765.012,0.3102,1360.773,4.76E-01,6.80E-03,9.13E-02,4.85E-01,1337.7096,4.68E-01,6.80E-03,1.34E-01,4.87E-01,0
20030506.5,2452766,2452766.077,0.2527,1360.9899,4.76E-01,6.80E-03,4.91E-02,4.79E-01,1337.249,4.68E-01,6.80E-03,1.43E-01,4.90E-01,0
20030507.5,2452767,2452767.013,0.2866,1360.9879,4.76E-01,6.80E-03,6.37E-02,4.81E-01,1336.6638,4.68E-01,6.80E-03,2.20E-01,5.17E-01,0
20030508.5,2452768,2452768.054,0.3117,1360.9259,4.76E-01,6.80E-03,5.26E-02,4.79E-01,1335.9633,4.68E-01,6.80E-03,1.86E-01,5.03E-01,0
20030509.5,2452769,2452768.991,0.2895,1360.9976,4.76E-01,6.80E-03,5.76E-02,4.80E-01,1335.4656,4.67E-01,6.80E-03,1.48E-01,4.90E-01,0
20030510.5,2452770,2452769.997,0.2912,1361.1177,4.76E-01,6.80E-03,5.17E-02,4.79E-01,1334.982,4.67E-01,6.80E-03,1.59E-01,4.94E-01,0
20030511.5,2452771,2452771.067,0.3855,1361.1813,4.76E-01,6.80E-03,5.13E-02,4.79E-01,1334.412,4.67E-01,6.80E-03,2.08E-01,5.11E-01,0
20030512.5,2452772,2452772.005,0.2874,1361.2023,4.76E-01,6.80E-03,5.12E-02,4.79E-01,1333.8839,4.67E-01,6.80E-03,1.81E-01,5.01E-01,0
20030513.5,2452773,2452773.062,0.2553,1361.1455,4.76E-01,6.80E-03,7.62E-02,4.83E-01,1333.2165,4.67E-01,6.80E-03,2.04E-01,5.09E-01,0
20030514.5,2452774,2452773.986,0.2867,1361.1382,4.76E-01,6.80E-03,5.47E-02,4.80E-01,1332.6797,4.66E-01,6.80E-03,1.43E-01,4.88E-01,0
20030515.5,2452775,2452774.992,0.2935,1361.2138,4.76E-01,6.80E-03,5.57E-02,4.80E-01,1332.1812,4.66E-01,6.80E-03,1.53E-01,4.91E-01,0
20030516.5,2452776,2452775.999,0.2923,1361.3054,4.77E-01,6.80E-03,6.60E-02,4.81E-01,1331.7023,4.66E-01,6.80E-03,1.42E-01,4.87E-01,0
20030517.5,2452777,2452777.008,0.2889,1361.4431,4.77E-01,6.80E-03,5.31E-02,4.80E-01,1331.272,4.66E-01,6.80E-03,1.49E-01,4.89E-01,0
20030518.5,2452778,2452778.024,0.2884,1361.5086,4.77E-01,6.80E-03,4.86E-02,4.79E-01,1330.7727,4.66E-01,6.80E-03,1.48E-01,4.89E-01,0
20030519.5,2452779,2452778.946,0.3129,1361.5184,4.77E-01,6.80E-03,4.76E-02,4.79E-01,1330.2761,4.66E-01,6.80E-03,1.78E-01,4.99E-01,0
20030520.5,2452780,2452779.515,0.009,1361.5752,4.77E-01,6.80E-03,6.15E-02,4.81E-01,1330.0213,4.66E-01,6.80E-03,6.48E-02,4.70E-01,0
20030521.5,2452781,2452780.973,0.2733,1361.5846,4.77E-01,6.80E-03,5.48E-02,4.80E-01,1329.248,4.65E-01,6.80E-03,1.27E-01,4.82E-01,0
20030522.5,2452782,2452782.265,0.1379,1361.7338,4.77E-01,6.80E-03,5.10E-02,4.79E-01,1328.7151,4.65E-01,6.80E-03,7.31E-02,4.71E-01,0
20030523.5,2452783,2452782.995,0.2867,1361.7634,4.77E-01,6.80E-03,5.30E-02,4.80E-01,1328.3675,4.65E-01,6.80E-03,1.61E-01,4.92E-01,0
20030524.5,2452784,2452783.989,0.2856,1361.7199,4.77E-01,6.80E-03,6.06E-02,4.80E-01,1327.8215,4.65E-01,6.80E-03,1.80E-01,4.99E-01,0
20030525.5,2452785,2452784.992,0.2932,1361.5149,4.77E-01,6.80E-03,7.64E-02,4.83E-01,1327.1242,4.65E-01,6.80E-03,2.10E-01,5.10E-01,0
20030526.5,2452786,2452786.014,0.2912,1361.2748,4.76E-01,6.80E-03,1.16E-01,4.91E-01,1326.3954,4.64E-01,6.80E-03,2.45E-01,5.25E-01,0
20030527.5,2452787,2452787.077,0.2486,1360.9808,4.76E-01,6.80E-03,5.26E-02,4.79E-01,1325.6083,4.64E-01,6.80E-03,1.47E-01,4.87E-01,0
20030528.5,2452788,2452787.996,0.2857,1360.8161,4.76E-01,6.80E-03,4.81E-02,4.79E-01,1325.0267,4.64E-01,6.80E-03,1.46E-01,4.86E-01,0
20030529.5,2452789,2452789.01,0.2766,1360.99,4.76E-01,6.80E-03,8.27E-02,4.84E-01,1324.7443,4.64E-01,6.80E-03,6.99E-02,4.69E-01,0
20030530.5,2452790,2452789.983,0.2904,1361.1817,4.76E-01,6.80E-03,6.18E-02,4.80E-01,1324.5103,4.64E-01,6.80E-03,1.03E-01,4.75E-01,0
20030531.5,2452791,2452790.857,0.1695,1361.2921,4.77E-01,6.80E-03,5.16E-02,4.79E-01,1324.2508,4.64E-01,6.80E-03,8.25E-02,4.71E-01,0
20030601.5,2452792,2452792.001,0.2914,1361.2822,4.76E-01,6.80E-03,5.06E-02,4.79E-01,1323.7781,4.63E-01,6.80E-03,1.43E-01,4.85E-01,0
20030602.5,2452793,2452793.086,0.2599,1361.1841,4.76E-01,6.80E-03,5.88E-02,4.80E-01,1323.2598,4.63E-01,6.80E-03,1.43E-01,4.85E-01,0
20030603.5,2452794,2452794.036,0.264,1361.0038,4.76E-01,6.80E-03,7.93E-02,4.83E-01,1322.728,4.63E-01,6.80E-03,1.61E-01,4.90E-01,0
20030604.5,2452795,2452795.021,0.2901,1360.9236,4.76E-01,6.80E-03,5.18E-02,4.79E-01,1322.2936,4.63E-01,6.80E-03,1.26E-01,4.80E-01,0
20030605.5,2452796,2452795.998,0.292,1360.8327,4.76E-01,6.80E-03,9.07E-02,4.85E-01,1321.8645,4.63E-01,6.80E-03,1.79E-01,4.96E-01,0
20030606.5,2452797,2452797.14,0.2157,1360.5111,4.76E-01,6.80E-03,6.17E-02,4.80E-01,1321.1686,4.62E-01,6.80E-03,1.20E-01,4.78E-01,0
20030607.5,2452798,2452798.012,0.2858,1360.4289,4.76E-01,6.80E-03,6.41E-02,4.80E-01,1320.8076,4.62E-01,6.80E-03,1.38E-01,4.83E-01,0
20030608.5,2452799,2452798.987,0.2818,1360.1698,4.76E-01,6.80E-03,1.23E-01,4.92E-01,1320.2517,4.62E-01,6.80E-03,2.02E-01,5.04E-01,0
20030609.5,2452800,2452799.977,0.292,1359.8672,4.76E-01,6.80E-03,8.20E-02,4.83E-01,1319.6597,4.62E-01,6.80E-03,1.57E-01,4.88E-01,0
20030610.5,2452801,2452801.168,0.27,1359.9219,4.76E-01,6.80E-03,6.10E-02,4.80E-01,1319.3667,4.62E-01,6.80E-03,5.99E-02,4.66E-01,0
20030611.5,2452802,2452802.01,0.2881,1360.2351,4.76E-01,6.80E-03,1.37E-01,4.95E-01,1319.4339,4.62E-01,6.80E-03,6.50E-02,4.66E-01,0
20030612.5,2452803,2452802.997,0.2976,1360.7238,4.76E-01,6.80E-03,1.37E-01,4.96E-01,1319.6378,4.62E-01,6.80E-03,6.60E-02,4.67E-01,0
20030613.5,2452804,2452803.993,0.2935,1361.0987,4.76E-01,6.80E-03,1.22E-01,4.92E-01,1319.7364,4.62E-01,6.80E-03,5.77E-02,4.66E-01,0
20030614.5,2452805,2452804.941,0.2927,1361.3869,4.77E-01,6.80E-03,8.12E-02,4.83E-01,1319.7708,4.62E-01,6.80E-03,5.01E-02,4.65E-01,0
20030615.5,2452806,2452806.003,0.2908,1361.5549,4.77E-01,6.80E-03,5.09E-02,4.79E-01,1319.6674,4.62E-01,6.80E-03,6.45E-02,4.66E-01,0
20030616.5,2452807,2452807.012,0.3087,1361.6296,4.77E-01,6.80E-03,5.64E-02,4.80E-01,1319.4952,4.62E-01,6.80E-03,8.69E-02,4.70E-01,0
20030617.5,2452808,2452808.055,0.2569,1361.6344,4.77E-01,6.80E-03,4.83E-02,4.79E-01,1319.2557,4.62E-01,6.80E-03,8.43E-02,4.69E-01,0
20030618.5,2452809,2452808.982,0.2905,1361.5074,4.77E-01,6.80E-03,7.42E-02,4.82E-01,1318.9241,4.62E-01,6.80E-03,1.29E-01,4.79E-01,0
20030619.5,2452810,2452809.883,0.2109,1361.2849,4.76E-01,6.80E-03,6.70E-02,4.81E-01,1318.514,4.62E-01,6.80E-03,1.02E-01,4.73E-01,0
20030620.5,2452811,2452811.056,0.275,1361.0279,4.76E-01,6.80E-03,7.60E-02,4.82E-01,1318.0248,4.61E-01,6.80E-03,1.21E-01,4.77E-01,0
20030621.5,2452812,2452812.008,0.2893,1360.9674,4.77E-01,6.80E-03,5.01E-02,4.79E-01,1317.7827,4.61E-01,6.80E-03,6.73E-02,4.66E-01,0
20030622.5,2452813,2452813.001,0.2857,1361.0473,4.77E-01,6.80E-03,6.00E-02,4.80E-01,1317.6803,4.61E-01,6.80E-03,6.05E-02,4.65E-01,0
20030623.5,2452814,2452813.952,0.2839,1361.1524,4.77E-01,6.80E-03,5.23E-02,4.79E-01,1317.6217,4.61E-01,6.80E-03,6.87E-02,4.66E-01,0
20030624.5,2452815,2452815.067,0.2895,1361.1609,4.77E-01,6.80E-03,5.11E-02,4.79E-01,1317.4572,4.61E-01,6.80E-03,5.83E-02,4.65E-01,0
20030625.5,2452816,2452816.009,0.2924,1361.1737,4.77E-01,6.80E-03,4.65E-02,4.79E-01,1317.3373,4.61E-01,6.80E-03,5.89E-02,4.65E-01,0
20030626.5,2452817,2452817.024,0.2863,1361.1824,4.77E-01,6.80E-03,4.83E-02,4.79E-01,1317.2174,4.61E-01,6.80E-03,5.66E-02,4.65E-01,0
20030627.5,2452818,2452818.008,0.2824,1361.2068,4.77E-01,6.80E-03,5.05E-02,4.79E-01,1317.1314,4.61E-01,6.80E-03,6.16E-02,4.65E-01,0
20030628.5,2452819,2452818.994,0.291,1361.1153,4.77E-01,6.80E-03,4.85E-02,4.79E-01,1316.9478,4.61E-01,6.80E-03,5.84E-02,4.65E-01,0
20030629.5,2452820,2452819.984,0.2915,1361.1161,4.77E-01,6.80E-03,5.40E-02,4.80E-01,1316.8683,4.61E-01,6.80E-03,6.23E-02,4.65E-01,0
20030630.5,2452821,2452820.994,0.291,1360.9824,4.77E-01,6.80E-03,6.01E-02,4.80E-01,1316.6729,4.61E-01,6.80E-03,6.87E-02,4.66E-01,0
20030701.5,2452822,2452822.115,0.2547,1360.845,4.76E-01,6.80E-03,7.42E-02,4.82E-01,1316.4853,4.61E-01,6.80E-03,7.96E-02,4.68E-01,0
20030702.5,2452823,2452823.012,0.2856,1360.7616,4.76E-01,6.80E-03,6.06E-02,4.80E-01,1316.3754,4.61E-01,6.80E-03,6.26E-02,4.65E-01,0
20030703.5,2452824,2452823.938,0.3096,1360.5946,4.76E-01,6.80E-03,1.02E-01,4.87E-01,1316.1965,4.61E-01,6.80E-03,1.02E-01,4.72E-01,0
20030704.5,2452825,2452825.008,0.2913,1360.333,4.76E-01,6.80E-03,8.07E-02,4.83E-01,1315.9394,4.61E-01,6.80E-03,7.72E-02,4.67E-01,0
20030705.5,2452826,2452825.998,0.2921,1360.301,4.76E-01,6.80E-03,8.50E-02,4.84E-01,1315.9194,4.61E-01,6.80E-03,8.65E-02,4.69E-01,0
20030706.5,2452827,2452826.841,0.194,1360.4992,4.76E-01,6.80E-03,7.41E-02,4.82E-01,1316.1307,4.61E-01,6.80E-03,7.63E-02,4.67E-01,0
20030707.5,2452828,2452828,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0
20030708.5,2452829,2452829.077,0.2403,1361.3647,4.77E-01,6.80E-03,8.90E-02,4.85E-01,1317.0646,4.61E-01,6.80E-03,9.75E-02,4.71E-01,0
20030709.5,2452830,2452829.993,0.2958,1361.589,4.77E-01,6.80E-03,5.74E-02,4.80E-01,1317.3379,4.61E-01,6.80E-03,6.53E-02,4.66E-01,0
20030710.5,2452831,2452830.99,0.2917,1361.5145,4.77E-01,6.80E-03,8.23E-02,4.84E-01,1317.3365,4.61E-01,6.80E-03,6.25E-02,4.65E-01,0
20030711.5,2452832,2452832.003,0.293,1361.3887,4.77E-01,6.80E-03,5.15E-02,4.79E-01,1317.2964,4.61E-01,6.80E-03,5.43E-02,4.64E-01,0
20030712.5,2452833,2452833.01,0.2872,1361.3888,4.77E-01,6.80E-03,4.99E-02,4.79E-01,1317.3865,4.61E-01,6.80E-03,6.01E-02,4.65E-01,0
20030713.5,2452834,2452834.003,0.2865,1361.4412,4.77E-01,6.80E-03,4.14E-02,4.78E-01,1317.5346,4.61E-01,6.80E-03,5.98E-02,4.65E-01,0
20030714.5,2452835,2452834.994,0.2867,1361.4531,4.77E-01,6.80E-03,5.24E-02,4.80E-01,1317.6514,4.61E-01,6.80E-03,6.75E-02,4.66E-01,0
20030715.5,2452836,2452836.062,0.2811,1361.4216,4.77E-01,6.80E-03,6.84E-02,4.82E-01,1317.7438,4.61E-01,6.80E-03,5.52E-02,4.65E-01,0
20030716.5,2452837,2452837.006,0.2918,1361.2608,4.77E-01,6.80E-03,7.93E-02,4.83E-01,1317.705,4.61E-01,6.80E-03,5.24E-02,4.64E-01,0
20030717.5,2452838,2452838.033,0.3246,1361.0373,4.77E-01,6.80E-03,8.72E-02,4.84E-01,1317.6253,4.61E-01,6.80E-03,5.43E-02,4.65E-01,0
20030718.5,2452839,2452838.959,0.2724,1360.8965,4.76E-01,6.80E-03,9.29E-02,4.85E-01,1317.6209,4.61E-01,6.80E-03,6.16E-02,4.65E-01,0
20030719.5,2452840,2452839.993,0.2882,1360.5113,4.76E-01,6.80E-03,1.10E-01,4.89E-01,1317.4057,4.61E-01,6.80E-03,6.91E-02,4.66E-01,0
20030720.5,2452841,2452840.99,0.2938,1360.2103,4.76E-01,6.80E-03,6.23E-02,4.80E-01,1317.2774,4.61E-01,6.80E-03,4.20E-02,4.63E-01,0
20030721.5,2452842,2452842.002,0.2936,1360.3838,4.76E-01,6.80E-03,1.32E-01,4.94E-01,1317.6228,4.61E-01,6.80E-03,1.79E-01,4.95E-01,0
20030722.5,2452843,2452843.076,0.2479,1360.8828,4.76E-01,6.80E-03,1.16E-01,4.90E-01,1318.3081,4.62E-01,6.80E-03,1.58E-01,4.88E-01,0
20030723.5,2452844,2452844.005,0.2864,1361.2942,4.77E-01,6.80E-03,1.07E-01,4.89E-01,1318.8933,4.62E-01,6.80E-03,1.58E-01,4.88E-01,0
20030724.5,2452845,2452844.987,0.2839,1361.4432,4.77E-01,6.80E-03,5.24E-02,4.80E-01,1319.2473,4.62E-01,6.80E-03,9.26E-02,4.71E-01,0
20030725.5,2452846,2452845.978,0.2907,1361.4291,4.77E-01,6.80E-03,4.99E-02,4.79E-01,1319.4587,4.62E-01,6.80E-03,8.69E-02,4.70E-01,0
20030726.5,2452847,2452847.005,0.287,1361.4568,4.77E-01,6.80E-03,4.45E-02,4.79E-01,1319.7337,4.62E-01,6.80E-03,8.47E-02,4.70E-01,0
20030727.5,2452848,2452848.003,0.2897,1361.4416,4.77E-01,6.80E-03,5.13E-02,4.79E-01,1319.9746,4.62E-01,6.80E-03,8.42E-02,4.70E-01,0
20030728.5,2452849,2452849.1,0.278,1361.3496,4.77E-01,6.80E-03,5.92E-02,4.80E-01,1320.1835,4.62E-01,6.80E-03,7.00E-02,4.68E-01,0
20030729.5,2452850,2452850.044,0.2638,1361.326,4.77E-01,6.80E-03,5.87E-02,4.80E-01,1320.4317,4.62E-01,6.80E-03,9.28E-02,4.72E-01,0
